Name,SMILES
3-(P-Tolyl)Propionic Acid,CC1=CC=C(CCC(O)=O)C=C1
3-(Phosphonomethyl)Pyridine-2-Carboxylic Acid,OC(=O)C1=NC=CC=C1CP(O)(O)=O
3-(Prop-2-Ene-1-Sulfinyl)-Propene-1-Thiol,S\C=C\C[S@](=O)CC=C
3-[({(1E)-[2-(trifluoromethyl)phenyl]methylidene}amino)oxy]propanoic acid,OC(=O)CCO\N=C\C1=C(C=CC=C1)C(F)(F)F
3-[(1-Amino-2-Carboxy-Ethyl)-Hydroxy-Phosphinoyl]-2-Methyl-Propionic Acid,[H][C@@](C)(CP(O)(=O)[C@@]([H])(N)CC(O)=O)C(O)=O
"3-[(1E,7E)-8-(2,6-dioxo-1,2,3,6-tetrahydropyrimidin-4-yl)-3,6-dioxa-2,7-diazaocta-1,7-dien-1-yl]benzoic acid",OC(=O)C1=CC=CC(\C=N\OCCO\N=C\C2=CC(=O)NC(=O)N2)=C1
"3-[(2,2-DIMETHYLPROPANOYL)AMINO]-N-1,3-THIAZOL-2-YLPYRIDINE-2-CARBOXAMIDE",CC(C)(C)C(=O)NC1=C(N=CC=C1)C(=O)NC1=NC=CS1
"3-[(2,4-Dichlorobenzoyl)(Isopropyl)Amino]-5-Phenylthiophene-2-Carboxylic Acid",CC(C)N(C(=O)C1=C(Cl)C=C(Cl)C=C1)C1=C(SC(=C1)C1=CC=CC=C1)C(O)=O
3-[(3-(2-CARBOXYETHYL)-4-METHYLPYRROL-2-YL)METHYLENE]-2-INDOLINONE,CC1=CNC(\C=C2/C(=O)NC3=CC=CC=C23)=C1CCC(O)=O
3-[(3-Nitrophenyl)sulfamoyl]-2-thiophenecarboxylic acid,[H]N(C1=CC(=CC=C1)[N+]([O-])=O)S(=O)(=O)C1=C(SC=C1)C(O)=O
3-[(3-sec-butyl-4-hydroxybenzoyl)amino]azepan-4-yl 4-(2-hydroxy-5-methoxybenzoyl)benzoate,[H]N([C@@H]1CN([H])CCC[C@H]1OC(=O)C1=CC=C(C=C1)C(=O)C1=C(O)C=CC(OC)=C1)C(=O)C1=CC([C@@H](C)CC)=C(O)C=C1
"3-[(4-AMINO-1-TERT-BUTYL-1H-PYRAZOLO[3,4-D]PYRIMIDIN-3-YL)METHYL]PHENOL",CC(C)(C)N1N=C(CC2=CC(O)=CC=C2)C2=C1N=CN=C2N
3-[(4-Carboxy-2-hydroxyphenyl)sulfamoyl]-2-thiophenecarboxylic acid,OC(=O)C1=C(C=CS1)S(=O)(=O)NC1=C(O)C=C(C=C1)C(O)=O
3-[(4-CHLOROANILINO)SULFONYL]THIOPHENE-2-CARBOXYLIC ACID,OC(=O)C1=C(C=CS1)S(=O)(=O)NC1=CC=C(Cl)C=C1
"3-[(4-fluorophenyl)sulfanyl]-N-(4-methyl-1,3-thiazol-2-yl)-6-[(4-methyl-4H-1,2,4-triazol-3-yl)sulfanyl]pyridine-2-carboxamide",CN1C=NN=C1SC1=NC(C(=O)NC2=NC(C)=CS2)=C(SC2=CC=C(F)C=C2)C=C1
3-[(4'-cyanobiphenyl-4-yl)oxy]-N-hydroxypropanamide,ONC(=O)CCOC1=CC=C(C=C1)C1=CC=C(C=C1)C#N
"3-[(5s)-1-Acetyl-3-(2-Chlorophenyl)-4,5-Dihydro-1h-Pyrazol-5-Yl]Phenol",[H][C@]1(CC(=NN1C(C)=O)C1=C(Cl)C=CC=C1)C1=CC=CC(O)=C1
3-[(9H-fluoren-9-ylideneamino)oxy]propanoic acid,OC(=O)CCON=C1C2=C(C=CC=C2)C2=C1C=CC=C2
3-[(Acetyl-Methyl-Amino)-Methyl]-4-Amino-N-Methyl-N-(1-Methyl-1h-Indol-2-Ylmethyl)-Benzamide,CN(CC1=C(N)C=CC(=C1)C(=O)N(C)CC1=CC2=C(C=CC=C2)N1C)C(C)=O
"3-[[(3R,4S,5S,6R)-7-Benzyl-4,5-dihydroxy-1,1-dioxo-3,6-bis(phenoxymethyl)-1,2,7-thiadiazepan-2-yl]methyl]-N-methylbenzamide",CNC(=O)C1=CC=CC(CN2[C@H](COC3=CC=CC=C3)[C@H](O)[C@@H](O)[C@@H](COC3=CC=CC=C3)N(CC3=CC=CC=C3)S2(=O)=O)=C1
"3-[[(METHYLAMINO)SULFONYL]AMINO]-2-OXO-6-PHENYL-N-[3,3,3-TRIFLUORO-1-(1-METHYLETHYL)-2-OXOPHENYL]-1(2H)-PYRIDINE ACETAMIDE",[H][C@](NC(=O)CN1C(=O)C(NS(=O)(=O)NC)=CC=C1C1=CC=CC=C1)(C(C)C)C(=O)C(F)(F)F
"3-[1-(3-AMINOPROPYL)-1H-INDOL-3-YL]-4-(1H-INDOL-3-YL)-1H-PYRROLE-2,5-DIONE",NCCCN1C=C(C2=C1C=CC=C2)C1=C(C(=O)NC1=O)C1=CNC2=C1C=CC=C2
3-[1-(4-BROMO-PHENYL)-2-METHYL-PROPYL]-4-HYDROXY-CHROMEN-2-ONE,[H][C@](C(C)C)(C1=CC=C(Br)C=C1)C1=C(O)C2=C(OC1=O)C=CC=C2
"3-[2-bromo-4-(1H-pyrazolo[3,4-c]pyridazin-3-ylmethyl)phenoxy]-5-methylbenzonitrile",CC1=CC(=CC(OC2=C(Br)C=C(CC3=NNC4=NN=CC=C34)C=C2)=C1)C#N
"3-[2,6,8-Trioxo-9-[(2R,3R,4R)-2,3,4,5-tetrahydroxypentyl]-3H-purin-7-yl]propyl dihydrogen phosphate",[H]N1C2=C(N(CCCOP(O)(O)=O)C(=O)N2C[C@@H](O)[C@@H](O)[C@H](O)CO)C(=O)N([H])C1=O
"3-[2,6,8-Trioxo-9-[(2R,3S,4R)-2,3,4,5-tetrahydroxypentyl]-3H-purin-7-yl]propyl dihydrogen phosphate",[H]N1C2=C(N(CCCOP(O)(O)=O)C(=O)N2C[C@@H](O)[C@H](O)[C@H](O)CO)C(=O)N([H])C1=O
"3-[3-(2,3-Dihydroxy-Propylamino)-Phenyl]-4-(5-Fluoro-1-Methyl-1h-Indol-3-Yl)-Pyrrole-2,5-Dione",[H][C@@](O)(CO)CNC1=CC=CC(=C1)C1=C(C(=O)NC1=O)C1=CN(C)C2=CC=C(F)C=C12
"3-[3-(3-methyl-6-{[(1S)-1-phenylethyl]amino}-1H-pyrazolo[4,3-c]pyridin-1-yl)phenyl]propanamide",[H][C@@](C)(NC1=CC2=C(C=N1)C(C)=NN2C1=CC=CC(CCC(N)=O)=C1)C1=CC=CC=C1
3-[3-(4-methylpiperazin-1-yl)-7-(trifluoromethyl)quinoxalin-5-yl]phenol,CN1CCN(CC1)C1=NC2=C(C=C(C=C2N=C1)C(F)(F)F)C1=CC(O)=CC=C1
"3-[3-chloro-5-(5-{[(1S)-1-phenylethyl]amino}isoxazolo[5,4-c]pyridin-3-yl)phenyl]propan-1-ol",[H][C@@](C)(NC1=CC2=C(ON=C2C2=CC(Cl)=CC(CCCO)=C2)C=N1)C1=CC=CC=C1
3-[4-(1-formylpiperazin-4-yl)-benzylidenyl]-2-indolinone,[H]N1C(=O)C(CC2=CC=C(C=C2)N2CCN(CC2)C=O)C2=CC=CC=C12
"3-[4-(2,4-Dimethyl-Thiazol-5-Yl)-Pyrimidin-2-Ylamino]-Phenol",CC1=NC(C)=C(S1)C1=NC(NC2=CC=CC(O)=C2)=NC=C1
3-[4-(AMINOSULFONYL)PHENYL]PROPANOIC ACID,NS(=O)(=O)C1=CC=C(CCC(O)=O)C=C1
"3-[4-AMINO-1-(1-METHYLETHYL)-1H-PYRAZOLO[3,4-D]PYRIMIDIN-3-YL]PHENOL",CC(C)N1N=C(C2=C1N=CN=C2N)C1=CC=CC(O)=C1
3-[5-(1H-IMIDAZOL-1-YL)-7-METHYL-1H-BENZIMIDAZOL-2-YL]-4-[(PYRIDIN-2-YLMETHYL)AMINO]PYRIDIN-2(1H)-ONE,CC1=CC(=CC2=C1N=C(N2)C1=C(NCC2=NC=CC=C2)C=CNC1=O)N1C=CN=C1
3-[5-(2-nitropent-1-en-1-yl)furan-2-yl]benzoic acid,CCC\C(=C\C1=CC=C(O1)C1=CC(=CC=C1)C(O)=O)[N+]([O-])=O
3-[5-(3-nitrophenyl)thiophen-2-yl]propanoic acid,OC(=O)CCC1=CC=C(S1)C1=CC(=CC=C1)[N+]([O-])=O
"3-[6-bromo-2-fluoro-3-(1H-pyrazolo[3,4-c]pyridazin-3-ylmethyl)phenoxy]-5-chlorobenzonitrile",FC1=C(CC2=NNC3=NN=CC=C23)C=CC(Br)=C1OC1=CC(=CC(Cl)=C1)C#N
3-[Isopropyl(4-Methylbenzoyl)Amino]-5-Phenylthiophene-2-Carboxylic Acid,CC(C)N(C(=O)C1=CC=C(C)C=C1)C1=C(SC(=C1)C1=CC=CC=C1)C(O)=O
3-[N-[benzyloxycarbonyl]-phenylalaninyl-amino]-5-phenyl-pentane-1-sulfonylmethylbenzene,[H]N([C@@H](CCC1=CC=CC=C1)CCS(=O)(=O)CC1=CC=CC=C1)C(=O)[C@H](CC1=CC=CC=C1)N([H])C(=O)OCC1=CC=CC=C1
3-{(R)-(Dihydroxyboryl)[(2-thienylacetyl)amino]methyl}benzoic acid,[H][C@@](NC(=O)CC1=CC=CS1)(B(O)O)C1=CC(=CC=C1)C(O)=O
3-{[(1r)-1-Benzyl-2-Sulfanylethyl]Amino}-3-Oxopropanoic Acid,[H][C@](CS)(CC1=CC=CC=C1)NC(=O)CC(O)=O
"3-{[(1R)-1-phenylethyl]amino}-4-(pyridin-4-ylamino)cyclobut-3-ene-1,2-dione",[H][C@](C)(NC1=C(NC2=CC=NC=C2)C(=O)C1=O)C1=CC=CC=C1
"3-{[(2,2-dioxido-1,3-dihydro-2-benzothien-5-yl)amino]methylene}-5-(1,3-oxazol-5-yl)-1,3-dihydro-2H-indol-2-one",O=C1NC2=CC=C(C=C2\C1=C\NC1=CC2=C(CS(=O)(=O)C2)C=C1)C1=CN=CO1
3-{[(3-FLUORO-3'-METHOXYBIPHENYL-4-YL)AMINO]CARBONYL}THIOPHENE-2-CARBOXYLIC ACID,COC1=CC=CC(=C1)C1=CC=C(NC(=O)C2=C(SC=C2)C(O)=O)C(F)=C1
3-{[(4-methylphenyl)sulfonyl]amino}propyl pyridin-4-ylcarbamate,CC1=CC=C(C=C1)S(=O)(=O)NCCCOC(=O)NC1=CC=NC=C1
"3-{[(5R,6R)-5-Benzyl-6-hydroxy-2,4-bis(4-hydroxybenzyl)-3-oxo-1,2,4-triazepan-1-yl]sulfonyl}benzonitril",O[C@@H]1CN(N(CC2=CC=C(O)C=C2)C(=O)N(CC2=CC=C(O)C=C2)[C@@H]1CC1=CC=CC=C1)S(=O)(=O)C1=CC(=CC=C1)C#N
"3-{[(9-CYANO-9,10-DIHYDRO-10-METHYLACRIDIN-9-YL)CARBONYL]AMINO}PROPANOIC ACID",CN1C2=CC=CC=C2C(C#N)(C(=O)NCCC(O)=O)C2=C1C=CC=C2
"3-{[4-([amino(imino)methyl]aminosulfonyl)anilino]methylene}-2-oxo-2,3-dihydro-1H-indole",NC(=N)NS(=O)(=O)C1=CC=C(N\C=C2/C(=O)NC3=C2C=CC=C3)C=C1
3-{[4-(but-2-yn-1-yloxy)phenyl]sulfonyl}propane-1-thiol,CC#CCOC1=CC=C(C=C1)S(=O)(=O)CCCS
"3-{2,6,8-trioxo-9-[(2S,3R,4R)-2,3,4,5-tetrahydroxypentyl]-1,2,3,6,8,9-hexahydro-7H-purin-7-Yl}propyl dihydrogen phosphate",OC[C@@H](O)[C@H](O)[C@@H](O)CN1C(=O)N(CCCOP(O)(O)=O)C2=C1NC(=O)NC2=O
"3-{2,6,8-trioxo-9-[(2S,3S,4R)-2,3,4,5-tetrahydroxypentyl]-1,2,3,6,8,9-hexahydro-7H-purin-7-Yl}propyl dihydrogen phosphate",[H]N1C2=C(N(CCCOP(O)(O)=O)C(=O)N2C[C@H](O)[C@H](O)[C@H](O)CO)C(=O)N([H])C1=O
3-{3-[(DIMETHYLAMINO)METHYL]-1H-INDOL-7-YL}PROPAN-1-OL,CN(C)CC1=CNC2=C1C=CC=C2CCCO
"3-{5-[AMINO(IMINIO)METHYL]-1H-INDOL-2-YL}-5-METHOXY-1,1'-BIPHENYL-2-OLATE",COC1=CC(=C([O-])C(=C1)C1=CC2=CC(=CC=C2N1)C(N)=[NH2+])C1=CC=CC=C1
3-{6-[(8-HYDROXY-QUINOLINE-2-CARBONYL)-AMINO]-2-THIOPHEN-2-YL-HEXANOYLAMINO}-4-OXO-BUTYRI ACID,[H][C@@](CC(O)=O)(NC(=O)[C@@]([H])(CCCCNC(=O)C1=NC2=C(C=CC=C2O)C=C1)C1=CC=CS1)C=O
3-{ISOPROPYL[(TRANS-4-METHYLCYCLOHEXYL)CARBONYL]AMINO}-5-PHENYLTHIOPHENE-2-CARBOXYLIC ACID,[H][C@]1(C)CC[C@@]([H])(CC1)C(=O)N(C(C)C)C1=C(SC(=C1)C1=CC=CC=C1)C(O)=O
3-Acetylpyridine Adenine Dinucleotide,[H][C@]1(COP([O-])(=O)OP(O)(=O)OC[C@@]2([H])O[C@@]([H])([N+]3=CC=CC(=C3)C(C)=O)[C@]([H])(O)[C@]2([H])O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O
3-Allylfentanyl,CCC(=O)N([C@@H]1CCN(CCC2=CC=CC=C2)C[C@@H]1CC=C)C1=CC=CC=C1
3-Amino-1-Chloro-4-Phenyl-Butanol-2-Yl,N[C@@H](CC1=CC=CC=C1)[C@@H](O)CCl
"3-AMINO-3-BENZYL-[4.3.0]BICYCLO-1,6-DIAZANONAN-2-ONE",OCCNC1=NC=NC2=C1C(=C(N2)C1=CC=CC=C1)C1=CC=CC=C1
"3-AMINO-3-BENZYL-9-CARBOXAMIDE[4.3.0]BICYCLO-1,6-DIAZANONAN-2-ONE",[H][C@]1(CCN2CC[C@@](N)(CC3=CC=CC=C3)C(=O)N12)C=O
3-Amino-3-Oxopropanoic Acid,NC(=O)CC(O)=O
"3-Amino-4-{3-[2-(2-Propoxy-Ethoxy)-Ethoxy]-Propylamino}-Cyclobut-3-Ene-1,2-Dione",CCCOCCOCCOCCCNC1=C(N)C(=O)C1=O
3-Amino-4-Oxybenzyl-2-Butanone,CC(=O)[C@@H](N)COCC1=CC=CC=C1
"3-Amino-4,5-Dihydroxy-Cyclohex-1-Enecarboxylate",N[C@H]1C=C(C[C@@H](O)[C@@H]1O)C([O-])=O
3-amino-5-phenylpentane,[H][C@](N)(CCC1=CC=CC=C1)C=CS(=O)(=O)C1=CC=CC=C1
3-Amino-6-Hydroxy-Tyrosine,N[C@@H](CC1=CC(N)=C(O)C=C1O)C(O)=O
3-Amino-Alanine,N[C@@H](C[NH3+])C(O)=O
3-AMINO-AZACYCLOTRIDECAN-2-ONE,[H][C@]1(N)CCCCCCCCCCNC1=O
"3-Amino-N-{4-[2-(2,6-Dimethyl-Phenoxy)-Acetylamino]-3-Hydroxy-1-Isobutyl-5-Phenyl-Pentyl}-Benzamide",CC(C)C[C@@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)COC1=C(C)C=CC=C1C)NC(=O)C1=CC=C(N)C=C1
3-Aminomethyl-Pyridinium-Adenine-Dinucleotide,[H][C@]1(COP([O-])(=O)OP(O)(=O)OC[C@@]2([H])O[C@@]([H])([N+]3=CC=CC(CN)=C3)[C@]([H])(O)[C@]2([H])O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O
"3-Aza-2,3-Dihydrogeranyl Diphosphate",CN(CCO[P@]([O-])(=O)OP([O-])([O-])=O)CCC=C(C)C
3-BENZYLOXYCARBONYLAMINO-2-HYDROXY-4-PHENYL-BUTYRIC ACID,[H][C@@](CC1=CC=CC=C1)(NC(=O)OCC1=CC=CC=C1)[C@@]([H])(O)C(O)=O
3-Bromo-3-buten-1-ol,OCCC(Br)=C
"3-bromo-5-phenyl-N-(pyridin-3-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine",BrC1=C2N=C(C=C(NCC3=CC=CN=C3)N2N=C1)C1=CC=CC=C1
"3-bromo-5-phenyl-N-(pyridin-4-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine",BrC1=C2N=C(C=C(NCC3=CC=NC=C3)N2N=C1)C1=CC=CC=C1
"3-bromo-5-phenyl-N-(pyrimidin-5-ylmethyl)pyrazolo[1,5-a]pyridin-7-amine",BrC1=C2C=C(C=C(NCC3=CN=CN=C3)N2N=C1)C1=CC=CC=C1
3-BROMO-6-HYDROXY-2-(4-HYDROXYPHENYL)-1H-INDEN-1-ONE,OC1=CC=C(C=C1)C1=C(Br)C2=C(C=C(O)C=C2)C1=O
"3-bromo-6-phenyl-N-(pyrimidin-5-ylmethyl)imidazo[1,2-a]pyridin-8-amine",BrC1=CN=C2N1C=C(C=C2NCC1=CN=CN=C1)C1=CC=CC=C1
3-Bromo-7-Nitroindazole,BrC1=NNC2=C1C=CC=C2N(=O)=O
"3-bromo-N'-[(1E)-(3,5-dibromo-2,4-dihydroxyphenyl)methylidene]benzohydrazide",OC1=C(Br)C=C(\C=N\NC(=O)C2=CC=CC(Br)=C2)C(O)=C1Br
3-Butylthiolane 1-Oxide,[H][C@]1(CCCC)CC[S@](=O)C1
"3-Carbamimidamido-1,1-diphenylurea",NC(N)=NNC(=O)N(C1=CC=CC=C1)C1=CC=CC=C1
"3-carboxamido-1,3,5(10)-estratrien-17(R)-spiro-2'(5',5'-dimethyl-6'oxo)tetrahydropyran",[H][C@@]12CC[C@@]3(CCC(C)(C)C(=O)O3)[C@@]1(C)CC[C@]1([H])C3=CC=C(C=C3CC[C@@]21[H])C(N)=O
3-CARBOXY-4-METHYL-5-PROPYL-2-FURANPROPIONIC,CCCC1=C(C)C(C(O)=O)=C(CCC(O)=O)O1
"3-Carboxy-N,N,N-Trimethyl-2-(Octanoyloxy)Propan-1-Aminium",[H][C@@](CC(O)=O)(C[N+](C)(C)C)OC(=O)CCCCCCC
3-CHLORO-2-(4-HYDROXYPHENYL)-2H-INDAZOL-5-OL,OC1=CC=C(C=C1)N1N=C2C=CC(O)=CC2=C1Cl
"3-CHLORO-2,2-DIMETHYL-N-[4-(TRIFLUOROMETHYL)PHENYL]PROPANAMIDE",CC(C)(CCl)C(=O)NC1=CC=C(C=C1)C(F)(F)F
3-Chloro-4-Hydroxyphenylglycine,N[C@H](C(O)=O)C1=CC(Cl)=C(O)C=C1
3-chloro-5-[2-chloro-5-(1H-indazol-3-ylmethoxy)phenoxy]benzonitrile,ClC1=CC(=CC(OC2=C(Cl)C=CC(OCC3=NNC4=C3C=CC=C4)=C2)=C1)C#N
"3-chloro-5-[2-chloro-5-(1H-pyrazolo[3,4-b]pyridin-3-ylmethoxy)phenoxy]benzonitrile",ClC1=CC(OC2=C(Cl)C=CC(OCC3=NNC4=NC=CC=C34)=C2)=CC(=C1)C#N
"3-Chloro-9-Ethyl-6,7,8,9,10,11-Hexahydro-7,11-Methanocycloocta[B]Quinolin-12-Amine",[H][C@]12CC3=C(C(N)=C4C=CC(Cl)=CC4=N3)[C@]([H])(CC(CC)=C1)C2
3-Chloroalaninate,[NH3+][C@H](CCl)C([O-])=O
3-Chlorophenol,OC1=CC=CC(Cl)=C1
3-CYCLOHEXYL-1-(2-MORPHOLIN-4-YL-2-OXOETHYL)-2-PHENYL-1H-INDOLE-6-CARBOXYLIC ACID,OC(=O)C1=CC=C2C(=C1)N(CC(=O)N1CCOCC1)C(=C2C1CCCCC1)C1=CC=CC=C1
3-cyclohexyl-D-alanyl-N-(3-chlorobenzyl)-L-prolinamide,[H][C@@](N)(CC1CCCCC1)C(=O)N1CCC[C@@]1([H])C(=O)NCC1=CC(Cl)=CC=C1
3-Cyclohexyl-L-alanine,N[C@@H](CC1CCCCC1)C(O)=O
"3-cyclopropyl-5-phenyl-N-(pyridin-3-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine",C(NC1=CC(=NC2=C(C=NN12)C1CC1)C1=CC=CC=C1)C1=CN=CC=C1
3-Deazaadenosine,NC1=NC=CC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
3-Deazacytidine,[H][C@]1(CO)O[C@@]([H])(N2C=CC(N)=CC2=O)[C@]([H])(O)[C@]1([H])O
"3-Decyl-2,5-Dioxo-4-Hydroxy-3-Pyrroline",CCCCCCCCCCC1=C(O)C(=O)NC1=O
3-Dehydroquinic Acid,O[C@@H]1C[C@@](O)(CC(=O)[C@H]1O)C(O)=O
3-Dehydroshikimate,O[C@@H]1CC(=CC(=O)[C@H]1O)C(O)=O
3-deoxy-alpha-D-manno-oct-2-ulopyranosonic acid,[H][C@@]1(O[C@](O)(C[C@@H](O)[C@H]1O)C(O)=O)[C@H](O)CO
3-deoxy-D-arabino-hexonic acid,OC[C@@H](O)[C@@H](O)C[C@H](O)C(O)=O
3-Deoxy-D-Glucosamine,[H][C@@]1(N)C[C@]([H])(O)[C@@]([H])(CO)O[C@]1([H])O
3-deoxy-D-lyxo-hexonic acid,[H][C@](O)(C[C@@]([H])(O)[C@]([H])(O)CO)C(O)=O
3-DIPHENOL-6-NITRO-3H-BENZO[DE]ISOCHROMEN-1-ONE,OC1=CC=C(C=C1)C1(OC(=O)C2=CC=CC3=C(C=CC1=C23)[N+]([O-])=O)C1=CC=C(O)C=C1
3-ETHYL-2-(4-HYDROXYPHENYL)-2H-INDAZOL-5-OL,CCC1=C2C=C(O)C=CC2=NN1C1=CC=C(O)C=C1
3-ETHYL-6-{[(4-FLUOROPHENYL)SULFONYL]AMINO}-2-METHYLBENZOIC ACID,CCC1=CC=C(NS(=O)(=O)C2=CC=C(F)C=C2)C(C(O)=O)=C1C
3-Fluoro-2-(Phosphonooxy)Propanoic Acid,[H][C@@](CF)(OP(O)(O)=O)C(O)=O
3-Fluoro-2-Methyl-Aniline,CC1=C(N)C=CC=C1F
"3-fluoro-4-[2-hydroxy-2-(5,5,8,8-tetramethyl-5,6,7,8,-tetrahydro-naphtalen-2-yl)-acetylamino]-benzoic acid",CC1(C)CCC(C)(C)C2=C1C=CC(=C2)[C@H](O)C(=O)NC1=C(F)C=C(C=C1)C(O)=O
"3-Fluoro-4-{[(2R)-2-hydroxy-2-(5,5,8,8-tetramethyl-5,6,7,8-tetrahydro-2-naphthalenyl)acetyl]amino}benzoic acid",CC1(C)CCC(C)(C)C2=C1C=CC(=C2)[C@@H](O)C(=O)NC1=C(F)C=C(C=C1)C(O)=O
3-FLUORO-4-HYDROXYBENZALDEHYDE O-(CYCLOHEXYLCARBONYL)OXIME,OC1=CC=C(\C=N\OC(=O)C2CCCCC2)C=C1F
3-FLUORO-5-MORPHOLIN-4-YL-N-[1-(2-PYRIDIN-4-YLETHYL)-1H-INDOL-6-YL]BENZAMIDE,FC1=CC(=CC(=C1)C(=O)NC1=CC=C2C=CN(CCC3=CC=NC=C3)C2=C1)N1CCOCC1
3-FLUORO-5-MORPHOLIN-4-YL-N-[3-(2-PYRIDIN-4-YLETHYL)-1H-INDOL-5-YL]BENZAMIDE,FC1=CC(=CC(=C1)C(=O)NC1=CC=C2NC=C(CCC3=CC=NC=C3)C2=C1)N1CCOCC1
"3-fluoro-6-(4-fluorophenyl)-2-hydroxy-6-oxohexa-2,4-dienoic acid",OC(=O)C(\O)=C(\F)/C=C/C(=O)C1=CC=C(F)C=C1
3-Fluoro-L-tyrosine,N[C@@H](CC1=CC(F)=C(O)C=C1)C(O)=O
3-FLUORO-N-[1-(4-FLUOROPHENYL)-3-(2-THIENYL)-1H-PYRAZOL-5-YL]BENZENESULFONAMIDE,FC1=CC=C(C=C1)N1N=C(C=C1NS(=O)(=O)C1=CC=CC(F)=C1)C1=CC=CS1
3-fluoro-N-[3-(1H-tetrazol-5-yl)phenyl]benzamide,FC1=CC(=CC=C1)C(=O)NC1=CC=CC(=C1)C1=NN=NN1
3-fluoro-N-1H-indol-5-yl-5-morpholin-4-ylbenzamide,FC1=CC(=CC(=C1)C(=O)NC1=CC=C2NC=CC2=C1)N1CCOCC1
3-FORMYL-2-HYDROXY-5-METHYL-HEXANOIC ACID HYDROXYAMIDE,[H][C@@](O)(C(=O)NO)[C@@]([H])(CC(C)C)C=O
"3-Hydroxy-4-(3,4,5-trihydroxy-tetrahydro-pyran-2-yloxy)-piperidin-2-one",[H]N1CC[C@@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)C1=O
3-hydroxyanthranilic acid,NC1=C(O)C=CC=C1C(O)=O
3-Hydroxybutyryl-Coenzyme A,CC(O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N
3-hydroxyglutaric acid,OC(CC(O)=O)CC(O)=O
3-Hydroxyimino Quinic Acid,[H][C@@]1(O)C[C@@](O)(C\C(=N/O)[C@@]1([H])O)C(O)=O
3-hydroxyisoxazole-4-carboxylic acid,OC(=O)C1=CON=C1O
"3-Hydroxymethyl-5-Aziridinyl-1methyl-2-[1h-Indole-4,7-Dione]-Propanol",CN1C(CCCO)=C(CO)C2=C1C(=O)C=C(N1CC1)C2=O
3-Hydroxypropyl 3-[(7-carbamimidoyl-1-naphthyl)carbamoyl]benzenesulfonate,NC(=N)C1=CC2=C(NC(=O)C3=CC=CC(=C3)S(=O)(=O)OCCCO)C=CC=C2C=C1
3-Hydroxypyruvic Acid,OCC(=O)C(O)=O
3-Indolebutyric Acid,OC(=O)CCCC1=CNC2=C1C=CC=C2
3-Iodo-Benzyl Alcohol,OCC1=CC=CC(I)=C1
3-Iodo-Tyrosine,N[C@@H](CC1=CC=C(O)C(I)=C1)C(O)=O
3-isobutyl-1-methyl-7H-xanthine,CC(C)CN1C2=C(N=CN2)C(=O)N(C)C1=O
3-Isopropylmalic Acid,CC(C)C(C(O)C(O)=O)C(O)=O
"3-Mercapto-1-(1,3,4,9-Tetrahydro-B-Carbolin-2-Yl)-Propan-1-One",SCCC(=O)N1CCC2=C(C1)NC1=C2C=CC=C1
3-Mercuri-4-Aminobenzenesulfonamide,NC1=CC=C(C=C1[Hg])S(N)(=O)=O
3-METHOXY-6-[4-(3-METHYLPHENYL)-1-PIPERAZINYL]PYRIDAZINE,COC1=NN=C(C=C1)N1CCN(CC1)C1=CC(C)=CC=C1
3-Methoxybenzamide,COC1=CC(=CC=C1)C(N)=O
"3-Methyl-5-(7-{4-[(4R)-4-methyl-4,5-dihydro-1,3-oxazol-2-yl]phenoxy}heptyl)-1,2-oxazole",C[C@@H]1COC(=N1)C1=CC=C(OCCCCCCCC2=CC(C)=NO2)C=C1
3-Methyl-5-Sulfo-Pyrrolidine-2-Carboxylic Acid,[H][C@@]1(C)C[C@@]([H])(N[C@@]1([H])C(O)=O)S(O)(=O)=O
"3-methyl-benzene-1,2-diol",CC1=CC=CC(O)=C1O
"3-methyl-N-(pyridin-4-ylmethyl)imidazo[1,2-a]pyrazin-8-amine",CC1=CN=C2N1C=CN=C2NCC1=CC=NC=C1
3-Methyladenine,CN1C=NC(N)=C2N=CN=C12
3-Methylcytosine,C[N+]1=C(N)C=CNC1=O
3-Methylfentanyl,CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1C)C1=CC=CC=C1
3-Methylglutamic acid,[H][C@@](C)(CC(O)=O)[C@]([H])(N)C(O)=O
3-Methylphenylalanine,CC1=CC=CC(C[C@H](N)C(O)=O)=C1
3-Methylpyridine,CC1=CC=CN=C1
3-Methylthiofentanyl,CCC(=O)N(C1CCN(CCC2=CC=CS2)CC1C)C1=CC=CC=C1
