"",molecularweight,xlogp,hydrogenbonddonorcount,hydrogenbondacceptorcount,polarsurfacearea,formalcharge,numrings,rotatablebondcount,refractivity,logpsolubility,ro5,ghose,veber,blood,skin,brain,testis,adipose tissue,muscle,nerve,blood vessel,heart,lung,esophagus,kidney,thyroid,uterus,pancreas,vagina,stomach,adrenal gland,colon,prostate,spleen,liver,ovary,breast,bladder,small intestine,salivary gland,lossfreq,maxbtwn,maxdegree,ntargets,wqed,result
625,Quetiapine,383.166747749,2.807942516,1,5,48.3,0,4,5,114.0854,0.0403,0,0,1,0.0,0.0,4.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5576923076923079,47272.597854723,40,26,0.46299999999999997,passed
626,Mivacurium,1028.560955278,-0.759993186943492,0,12,144.9,2,6,30,308.744,3.26e-05,1,1,1,0.0,4.384,4.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36,0.0,0.0,0.0,0.0,4.699,0.0,0.0,0.0,0.0,0.0,0.565445026178011,23664.9424901665,22,4,0.968,passed
629,Sevoflurane,200.00721215299998,2.2748387583333303,0,1,9.23,0,0,4,23.3038,1.48,0,1,0,0.0,0.0,4.973,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52991452991453,22183.965160287098,96,22,0.36700000000000005,passed
630,Bromodiphenhydramine,333.072826914,4.42065988733333,0,2,12.47,0,2,6,87.5498,0.00345,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3921568627450979,0.0,0,1,0.213,passed
631,Epoprostenol,352.22497413400004,2.41570451633333,3,5,86.99,0,2,10,99.0069,0.136,0,0,1,4.624,0.0,4.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.529411764705882,24162.3365663615,14,3,0.589,passed
632,Gemfibrozil,250.15689457,4.389643824,1,3,46.53,0,1,6,71.8191,0.0278,0,0,1,3.169,0.0,4.673,0.0,3.465,3.505,0.0,0.0,3.44,0.0,0.0,3.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.759,0.0,0.0,0.0,0.0,0.0,0.45967741935483897,52797.2904090132,80,1,0.21600000000000003,passed
633,Clomipramine,314.154976453,4.88261347066667,0,2,6.48,0,3,4,95.4104,0.0144,0,0,0,4.647,3.52,4.8889999999999985,0.0,0.0,3.36,0.0,0.0,3.1630000000000003,4.36,3.556,3.278,3.202,4.164,3.924,0.0,3.338,0.0,3.342,3.731,0.0,4.64,3.2910000000000004,0.0,4.6930000000000005,3.071,0.0,0.5576923076923079,13349.0526553758,30,6,0.479,passed
634,Decamethonium,258.303499226,-4.87112484494349,0,0,0.0,2,0,11,106.9504,7.04e-06,0,1,1,4.54,0.0,4.927,0.0,0.0,3.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47766439909297104,51784.0228675716,20,2,0.435,passed
635,Alimemazine,298.150369404,4.41027912533333,0,2,6.48,0,3,4,93.3679,0.00835,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3921568627450979,0.0,0,1,0.467,passed
636,Isocarboxazid,231.100776675,1.42551664866667,2,3,67.16,0,2,4,74.7803,0.22399999999999998,0,0,1,0.0,0.0,4.545,0.0,0.0,0.0,0.0,0.0,3.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6560000000000015,0.0,0.0,0.0,0.0,0.0,0.404761904761905,0.0,66,2,0.22399999999999998,passed
637,Olsalazine,302.053886062,4.387174662,4,8,139.78,0,2,4,78.8512,0.0781,0,0,1,4.7330000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.493827160493827,19400.173028956,112,2,0.368,passed
638,Gliquidone,527.2090064930001,4.135768261333331,2,6,121.88,0,4,6,139.4806,0.0022,1,1,1,0.0,0.0,4.606,0.0,0.0,0.0,0.0,0.0,4.517,0.0,0.0,0.0,0.0,0.0,4.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846206,9525.18525247655,12,2,0.446,passed
640,Paliperidone,426.206718955,1.75655516366667,1,5,82.17,0,5,4,116.0414,0.297,0,0,1,0.0,0.0,4.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5576923076923079,47272.597854723,40,2,0.435,passed
641,Hydralazine,160.074896276,0.751380333666667,2,4,63.83,0,2,1,50.2348,2.61,0,0,1,3.707,3.963,4.956,4.7,3.26,3.431,0.0,3.176,3.798,4.359,0.0,4.118,0.0,4.529,3.329,0.0,0.0,3.197,3.378,3.658,3.549,4.7189999999999985,3.394,3.022,3.358,0.0,0.0,0.474264705882353,0.0,2,2,0.525,passed
642,Carbetocin,987.484787417,-3.58377149,10,12,362.51,0,3,18,250.1847,0.0265,1,1,1,0.0,0.0,3.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.416,0.0,0.0,0.0,0.0,0.463235294117647,577.62281568664,10,2,0.435,passed
643,Fenoterol,303.147058165,1.47331385238179,5,5,92.95,0,2,6,84.9976,0.162,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5380000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5252525252525251,89139.86205324471,74,2,0.435,passed
645,Pirbuterol,240.147392516,-0.65830834563946,4,5,85.61,0,1,5,64.7447,6.22,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5380000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457627118644068,89139.86205324471,74,2,0.40299999999999997,passed
646,Bevantolol,345.194008357,3.03204937366667,2,5,59.95,0,2,10,98.5433,0.0137,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5380000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495495495495495,89139.86205324471,74,2,0.435,failed
647,Glucosamine,179.079372531,-3.03942101466667,5,6,116.17,0,1,1,37.5809,551.0,0,1,1,4.833,3.042,3.339,0.0,3.156,3.254,3.024,3.448,3.418,3.746,0.0,3.143,0.0,0.0,0.0,0.0,0.0,0.0,3.027,0.0,3.676,3.536,0.0,0.0,0.0,0.0,0.0,0.267857142857143,93129.169026476,246,3,0.7020000000000001,passed
648,Practolol,266.16304258,0.83192954,3,4,70.59,0,1,7,75.2385,0.49,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5380000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457627118644068,7444.691403305891,28,1,0.327,passed
649,Oxtriphylline,283.164439563,-0.769321657333333,0,4,66.4,0,2,2,45.5132,3.84,0,1,1,0.0,3.272,4.813,4.782,0.0,3.447,0.0,0.0,3.408,3.4160000000000004,0.0,3.388,3.097,3.404,3.182,0.0,3.01,3.139,3.373,3.367,3.185,4.6080000000000005,3.21,4.625,3.104,0.0,0.0,0.506666666666667,814810.1665859079,1730,5,0.434,passed
650,Fosphenytoin,362.06677273400004,1.6680293453333301,3,5,116.17,0,3,5,87.0537,0.145,0,0,1,0.0,0.0,4.499,0.0,0.0,3.418,0.0,0.0,4.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.234,0.0,0.452054794520548,8902.61659339364,28,1,0.456,passed
651,Polythiazide,438.970880311,1.104555814,2,5,109.57,0,2,5,90.5208,0.264,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.074,0.0,4.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.493055555555556,385.740465761345,6,1,0.26899999999999996,passed
652,Quinethazone,289.028789662,1.18539776,3,4,101.29,0,2,2,69.3412,2.51,0,0,1,0.0,0.0,3.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5473684210526321,27332.2638012188,26,5,0.231,passed
653,Cefazolin,454.03001304599997,-1.519410091,2,9,156.09,0,4,7,119.8562,0.48700000000000004,0,1,1,4.813,3.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.45263157894736794,493.92998794217203,6,1,0.58,passed
654,Metocurine,652.351237278,-1.8464105982768202,0,4,55.38,2,7,4,211.9418,6.42e-06,1,1,1,0.0,0.0,4.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20212765957446802,10900.3791572507,22,2,0.682,passed
655,Pancuronium,572.4553084180001,-3.2702474632768195,0,2,52.6,2,6,6,185.222,3.08e-06,1,1,1,0.0,0.0,4.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23841059602649,23664.9424901665,22,3,0.647,passed
656,Pipecuronium,602.477106492,-5.27674056861015,0,4,59.08,2,6,6,193.0382,9.499999999999999e-05,1,1,1,0.0,0.0,4.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23841059602649,23664.9424901665,22,3,0.723,passed
657,Vecuronium,557.431833322,0.8920891531949221,0,3,55.84,1,6,6,169.3084,1.86e-05,1,1,1,0.0,0.0,4.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47766439909297104,2.6666666666666696,4,2,0.435,passed
658,Cilazapril,417.226371117,-0.007882287847574,2,6,99.18,0,3,9,110.5637,1.06,0,0,1,3.7,0.0,4.893,4.862,0.0,3.5010000000000003,0.0,4.671,4.743,4.626,0.0,3.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.588,0.0,0.0,0.0,3.315,0.0,0.574117647058824,370.08476391070997,8,1,0.46,passed
659,Forasartan,416.243692936,5.892560189333331,1,6,98.06,0,4,10,145.4405,0.006670000000000001,1,1,1,4.56,0.0,4.533,0.0,0.0,3.006,0.0,0.0,3.07,0.0,0.0,3.1910000000000003,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,4.623,0.0,0.0,0.0,0.0,0.0,0.417391304347826,57113.4254688706,48,1,0.591,failed
661,Saprisartan,610.049723164,3.3470178684072995,2,4,120.22,0,5,8,137.1475,0.0151,1,1,1,4.56,0.0,4.533,0.0,0.0,3.006,0.0,0.0,3.07,0.0,0.0,3.1910000000000003,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,4.623,0.0,0.0,0.0,0.0,0.0,0.417391304347826,57113.4254688706,48,1,0.772,failed
662,Spirapril,466.15961346,1.60363459156569,2,5,95.94,0,3,10,121.9396,0.0293,0,0,1,3.7,0.0,4.893,4.862,0.0,3.5010000000000003,0.0,4.671,4.743,4.626,0.0,3.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.588,0.0,0.0,0.0,3.315,0.0,0.574117647058824,370.08476391070997,8,1,0.48700000000000004,passed
663,Tasosartan,411.180758329,4.177880046,1,6,100.55,0,5,4,130.6065,0.0325,0,1,1,4.56,0.0,4.533,0.0,0.0,3.006,0.0,0.0,3.07,0.0,0.0,3.1910000000000003,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,4.623,0.0,0.0,0.0,0.0,0.0,0.417391304347826,57113.4254688706,48,2,0.512,failed
664,Heptabarbital,250.131742452,1.9130831926666698,2,3,75.27,0,2,2,66.2527,0.324,0,0,1,0.0,4.305,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52991452991453,24492.452656767597,46,2,0.435,failed
665,Hexobarbital,236.116092388,1.24762192833333,1,3,66.48,0,2,1,61.9474,1.51,0,0,1,0.0,4.305,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52991452991453,24492.452656767597,46,10,0.40299999999999997,failed
666,Mestranol,310.193280076,4.0432471439999995,1,2,29.46,0,4,1,91.8568,0.0037700000000000003,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.396,0.0,3.559,0.0,0.0,0.0,3.18,0.0,3.378,3.315,4.8,0.0,0.0,0.0,0.32544378698224896,1307522.3643883,656,2,0.435,passed
667,Ephedrine,165.115364107,1.31783472833333,2,2,32.26,0,1,3,49.6873,8.26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5380000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495495495495495,51784.0228675716,20,2,0.435,passed
668,Mephentermine,163.136099549,2.51740754366667,1,1,12.03,0,1,3,53.118,0.457,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5380000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495495495495495,1367.07419177147,20,1,0.27899999999999997,passed
669,Procaterol,290.16304258,0.8841294780789971,4,4,81.59,0,2,5,84.5808,0.32899999999999996,0,0,1,4.579,0.0,4.603,0.0,3.08,3.568,0.0,0.0,4.635,0.0,0.0,0.0,4.353,0.0,0.0,0.0,0.0,0.0,0.0,4.422,0.0,3.222,0.0,0.0,0.0,0.0,0.0,0.35964912280701794,89139.86205324471,74,2,0.435,passed
670,Rasagiline,171.104799421,2.303901933,1,1,12.03,0,2,2,54.467,0.0249,0,0,0,0.0,0.0,4.545,0.0,0.0,0.0,0.0,0.0,3.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6560000000000015,0.0,0.0,0.0,0.0,0.0,0.404761904761905,243334.273788185,208,2,0.435,passed
674,Paramethasone,392.19990224300005,1.29824345766667,3,5,94.83,0,4,2,102.7883,0.145,0,0,1,3.254,0.0,4.4910000000000005,0.0,3.125,3.194,0.0,0.0,0.0,3.132,0.0,4.629,0.0,4.564,0.0,0.0,0.0,3.417,0.0,0.0,0.0,4.657,0.0,0.0,0.0,0.0,0.0,0.350282485875706,256392.74781158,268,1,0.337,failed
675,Yohimbine,354.194342708,2.09865826,2,3,65.56,0,5,2,99.631,0.348,0,0,1,4.44,0.0,0.0,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5576923076923079,39011.4658066726,40,10,0.18600000000000003,passed
676,Bezafibrate,361.10808584,3.9865833456666704,2,4,75.63,0,2,7,95.9605,0.00155,0,0,1,3.169,0.0,4.673,0.0,3.465,3.505,0.0,0.0,3.44,0.0,0.0,3.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.759,0.0,0.0,0.0,0.0,0.0,0.45967741935483897,75952.2562377524,146,3,0.217,passed
678,Drospirenone,366.21949482599996,3.36676136566667,0,2,43.37,0,7,0,101.6772,0.00225,0,0,1,3.254,0.0,4.4910000000000005,0.0,3.125,3.194,0.0,0.0,0.0,3.132,0.0,4.629,0.0,4.564,0.0,0.0,0.0,3.417,0.0,0.0,0.0,4.657,0.0,0.0,0.0,0.0,0.0,0.5977011494252871,938299.3253165891,488,3,0.382,passed
682,Salsalate,258.05282343,3.638698815,2,4,83.83,0,2,4,67.098,0.24600000000000002,0,0,1,4.655,3.0780000000000003,4.667,0.0,0.0,0.0,0.0,0.0,0.0,4.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47058823529411803,8170.88863179302,30,2,0.435,passed
683,Neostigmine,223.14465286200002,-2.2459823888050803,0,1,29.54,1,1,3,75.2818,0.0677,0,1,0,4.54,0.0,4.927,0.0,0.0,3.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47766439909297104,51784.0228675716,20,2,0.435,passed
685,Methotrimeprazine,328.16093409,4.25260785966667,0,3,15.71,0,3,5,99.8311,0.00525,0,0,0,0.0,0.0,4.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5576923076923079,47272.597854723,40,2,0.435,passed
686,Danazol,337.204179113,3.4620821916666698,1,2,46.26,0,5,0,98.5352,0.0176,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.396,0.0,3.559,0.0,0.0,0.0,3.18,0.0,3.378,3.315,4.8,0.0,0.0,0.0,0.5977011494252871,1307522.3643883,656,2,0.435,passed
687,Clenbuterol,276.079618622,2.33438275,3,3,58.28,0,1,4,73.3841,0.11199999999999999,0,0,1,4.833,3.042,3.339,0.0,3.156,3.254,3.024,3.448,3.418,3.746,0.0,3.143,0.0,0.0,0.0,0.0,0.0,0.0,3.027,0.0,3.676,3.536,0.0,0.0,0.0,0.0,0.0,0.5252525252525251,131042.63384670099,156,5,0.259,passed
688,Bambuterol,367.21072105300004,1.3973544953333301,2,4,91.34,0,1,8,98.2791,0.469,0,0,1,4.579,0.0,4.603,0.0,3.08,3.568,0.0,0.0,4.635,0.0,0.0,0.0,4.353,0.0,0.0,0.0,0.0,0.0,0.0,4.422,0.0,3.222,0.0,0.0,0.0,0.0,0.0,0.35964912280701794,89139.86205324471,74,1,0.268,failed
689,Tiotropium,392.09902457699997,-1.75728371447175,1,3,59.06,1,5,5,109.182,0.0156,0,1,1,0.0,0.0,4.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23841059602649,23664.9424901665,22,3,0.578,passed
690,Pranlukast,481.17500424900004,4.671582699,2,7,119.09,0,5,9,139.1495,0.003,0,1,1,4.833,3.042,3.339,0.0,3.156,3.254,3.024,3.448,3.418,3.746,0.0,3.143,0.0,0.0,0.0,0.0,0.0,0.0,3.027,0.0,3.676,3.536,0.0,0.0,0.0,0.0,0.0,0.5,475745.208625575,452,6,0.716,failed
691,Theobromine,180.06472552,-0.769321657333333,1,3,67.23,0,2,0,44.9345,9.74,0,1,1,0.0,0.0,4.961,3.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4620689655172411,2345.31828400441,22,3,0.491,failed
692,Acenocoumarol,353.08993721699994,2.68469155166667,1,5,109.42,0,3,5,94.1848,0.0106,0,0,1,0.0,0.0,4.7010000000000005,0.0,0.0,0.0,0.0,4.336,0.0,4.455,0.0,4.5360000000000005,0.0,0.0,3.625,0.0,0.0,0.0,0.0,0.0,0.0,3.2710000000000004,0.0,0.0,0.0,0.0,0.0,0.509803921568627,0.0,0,1,0.569,passed
693,Antrafenine,588.195995326,8.386884484333331,1,5,57.7,0,5,10,147.0059,0.0028399999999999996,1,1,1,4.655,3.0780000000000003,4.667,0.0,0.0,0.0,0.0,0.0,0.0,4.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47058823529411803,8170.88863179302,30,2,0.826,passed
696,Alizapride,315.16952494099996,1.11909938740863,2,5,83.14,0,3,6,89.2115,0.495,0,0,1,0.0,0.0,4.66,0.0,0.0,0.0,0.0,0.0,0.0,4.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394230769230769,39011.4658066726,40,1,0.20600000000000002,failed
697,Ajmaline,326.199428086,1.850807787,2,4,46.94,0,6,1,92.5658,4.09,0,0,1,0.0,0.0,4.499,0.0,0.0,3.418,0.0,0.0,4.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.234,0.0,0.452054794520548,8902.61659339364,28,2,0.435,passed
698,Amrinone,187.074561925,-0.568917207,2,3,68.01,0,2,1,53.8903,5.6,0,1,1,4.833,3.042,3.339,0.0,3.156,3.254,3.024,3.448,3.418,3.746,0.0,3.143,0.0,0.0,0.0,0.0,0.0,0.0,3.027,0.0,3.676,3.536,0.0,0.0,0.0,0.0,0.0,0.4620689655172411,93129.169026476,156,3,0.327,passed
699,Aprindine,322.24089897,4.986299744,0,2,6.48,0,3,8,105.2157,0.00782,0,0,0,0.0,0.0,4.499,0.0,0.0,3.418,0.0,0.0,4.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.234,0.0,0.452054794520548,1274114.41087933,614,2,0.374,failed
701,Allylestrenol,300.245315646,4.82852849866667,1,1,20.23,0,4,2,93.1439,0.000558,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.396,0.0,3.559,0.0,0.0,0.0,3.18,0.0,3.378,3.315,4.8,0.0,0.0,0.0,0.5911111111111109,1307522.3643883,656,2,0.435,failed
702,Antipyrine,188.09496301599998,1.2189718436666699,0,2,23.55,0,2,1,56.4168,47.4,0,0,0,4.655,3.0780000000000003,4.667,0.0,0.0,0.0,0.0,0.0,0.0,4.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47058823529411803,8170.88863179302,30,2,0.33,passed
703,Phenazopyridine,213.101445377,2.69253021433333,2,5,89.65,0,2,2,68.2479,0.20199999999999999,0,0,1,0.0,0.0,4.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47766439909297104,158.913688646427,6,1,0.253,passed
704,Oxprenolol,265.167793607,2.16779773033333,2,4,50.72,0,1,9,76.0014,0.68,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5380000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457627118644068,89139.86205324471,74,2,0.327,passed
706,Ketazolam,368.092770127,3.0128675719999998,0,3,49.85,0,4,1,99.781,0.0839,0,0,1,0.0,0.0,4.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455223880597015,22304.0,28,6,0.222,passed
707,Solifenacin,480.226036766,3.96060575266667,0,2,32.78,0,5,6,106.0582,0.0567,0,1,0,0.0,0.0,4.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666671,23664.9424901665,22,5,0.435,passed
708,Cinolazepam,357.06803258699995,2.702993728,1,4,76.69,0,3,3,90.99,0.012,0,0,1,0.0,0.0,4.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.561151079136691,93335.0377589151,584,16,0.084,failed
709,Nitrazepam,281.080041233,2.5479600116666696,1,4,87.28,0,3,2,79.2159,0.0299,0,0,1,0.0,0.0,4.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.561151079136691,93335.0377589151,584,20,0.327,passed
711,Probucol,516.30957216,10.5695241703333,2,2,40.46,0,2,8,159.259,4.18e-05,1,1,1,3.044,4.511,3.639,0.0,3.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.746,0.0,0.0,0.0,0.0,0.0,0.47272727272727294,162414.150368804,80,2,0.435,passed
716,Acepromazine,326.145284026,3.48860308466667,0,3,23.55,0,3,5,99.3543,0.0098,0,0,0,0.0,0.0,4.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495495495495495,47272.597854723,40,2,0.435,failed
717,Aceprometazine,326.145284026,3.8452183703333302,0,3,23.55,0,3,4,98.9077,0.0122,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3921568627450979,0.0,0,2,0.435,failed
